43	selene
22	coercion mitigation
14	v.
11	cortier
11	trackers
11	voting systems
10	b.
10	lncs
9	bulletin board
9	elgamal
9	ieee computer
9	k. gjsteen
9	s.
9	selene case
9	springer
8	claimtracker
8	d.
8	ea
8	j.
8	m.
8	public key pk
8	society press
7	bpriv
7	coercion
7	csf
7	decryptresult
7	extracttracker
7	furthermore
7	heidelberg
7	ryan
7	trackergen
6	archive
6	computer
6	cryptology
6	foundations symposium
6	gjsteen
6	helios
6	i =
6	tracker generation
5	bb
5	benaloh
5	dec
5	hyperion
5	p.
5	privacy
5	secret key
5	shue
5	smyth
5	t.
5	voterverify
4	belenios
4	bernhard
4	dragan
4	i }
4	kgen
4	kusters
4	list evt
4	p.y.a.
4	pdl
4	public key
4	queries
4	result res
4	right ballots
4	rnne
4	selene ii
4	setup
4	tally process
4	tracker commitments
4	userkeygen
4	vdl
4	veriability
4	verifyresult
4	vote
4	warinschi
3	a.
3	advg
3	c.
3	c.c.
3	creative commons
3	crypto
3	e-vote-id
3	f.
3	fc
3	fig
3	full version [
3	g t
3	galindo
3	i /ti
3	i /vi
3	ieee symposium
3	k.
3	lallemand
3	machine-checked
3	n }
3	nc }
3	p.b.
3	proof system
3	result proof r
3	result query
3	secret key vsk
3	security denition
3	security properties
3	set {
3	tracker t
3	verifyballot
3	verifyshue
3	{ t
3	{ v
2	= vb
2	a.c.
2	acm
2	australian
2	b1
2	b2,1
2	b2,2
2	b3
2	ballot proof v
2	ballot v
2	brenner
2	cast ballots
2	chaidos
2	challenge bit
2	challenge query
2	chaum
2	chaum-pedersen
2	chong
2	ciphertext ev
2	ciphertext queries
2	clarkson
2	coerce query
2	coercers tracker
2	coercion resistance
2	compute
2	compute d
2	cryptographic
2	cryptographic analysis
2	damgard
2	dene privacy
2	discrete logarithm proofs
2	discrete logarithms
2	distler
2	dl dl }
2	dupressoir
2	e-voting
2	election veriability
2	ep
2	evt/wote
2	experiment models
2	fake world
2	formal denition
2	g r
2	gaudry
2	haines
2	id
2	inconsistent result
2	iovino
2	j =
2	jakobsson
2	jcj
2	jia
2	jth tuple
2	juels
2	koenig
2	l.
2	ls
2	lv
2	m.l.
2	m.r
2	minivoting
2	muller
2	myers
2	nfr
2	norway
2	opening op
2	original description
2	own tracker
2	particular ballot
2	pedersen
2	pets
2	prime order q
2	privacy denitions
2	proof s
2	protocols
2	ps
2	public keys
2	r.
2	real world
2	research council
2	schneier
2	schnorr
2	secret keys
2	secret-ballot elections
2	security proof
2	select [
2	set
2	shue proofs
2	shue server
2	simple way
2	sok
2	surveying
2	system s
2	t.p
2	term coercion mitigation
2	test query
2	tracker commitment ct
2	tracker generation query
2	truderung
2	tuinstra
2	usenix
2	v =
2	valid sequence
2	veriable shues
2	voter cast
2	voter key queries
2	voters privacy
2	vs
2	york
2	zero-knowledge proofs
2	zollinger
1	    
1	  -distinguisher
1	+ 2ns
1	+ negligible terms
1	//www.iacr.org/elections/ evoting/nalreporthelios 2010-09-27.html
1	1 -distinguisher
1	2023. https
1	=  
1	= 1
