20	is
5	are
5	see
4	has
4	using
4	know
4	designated
3	do not know
3	colluding
3	casting
2	collude
2	to cast
2	can also use
2	gives
2	assumes
2	given
2	let
2	shows
2	is done
2	does not know
2	would be
2	gets
1	attacking
1	are simultaneously known
1	will also require
1	picks
1	to stop
1	happening
1	compared to civitas is
1	short
1	ktt be
1	would anyway know
1	will assume
1	demonstrating
1	somehow know
1	meaning
1	have investigated
1	could decrypt
1	investigated
1	weeding
1	can drop
1	emphasize
1	to avoid having
1	is well-formed
1	note
1	is also done
1	to civitas is
1	to keep
1	to avoid
1	depending
1	also assume
1	are postponed
1	containing
1	has not been reported
1	will cast
1	should be given
1	have
1	denote
1	could create
1	might be detected
1	is supported
1	are not colluding
1	can collude to break
1	can be faked
1	cast
1	prevents
1	guarantees
1	has been manipulated
1	divulging
1	improved
1	known
1	lift
1	anyway could attack
1	is now done
1	e-voting
1	knows
1	to remove
1	publishes
1	is suggested
1	was
1	to designated
1	anyway assume
1	designated to dvki
1	could even be revealed
1	to change
1	has been announced
1	done
1	are then cast
1	chooses
1	marked
1	promises
1	does not invalidate
1	adapted
1	can cast
1	is coerced
1	changed
1	could
1	determining
1	coerced
1	might be
1	suggested
1	improve
1	already cast
1	also suggested
1	to examine
1	cannot use
1	have been suggested
1	are efficiently implemented
1	be
1	would like to thank
1	can be done
1	assuming
1	could have cast
1	include
1	further develop
1	thus does not satisfy
1	is to keep
1	to specify
1	could also construct
1	provided
1	append
1	chooses to perform
1	are provided
1	choosing
1	also allow
1	used
1	multiplied
1	dvki
1	blaming seems to endanger
1	not to prove
1	being used
1	does not improve
1	remove
1	actually doing
1	follows
1	can now give
1	=(
1	mixing
1	is known
1	are multiplied
1	maliciously denouncing
1	are discarded
1	is based
1	overruling
1	to prevent
1	employed
1	can get to know
1	does
1	have here followed
1	should
1	is cast
1	la
1	can simply provide
1	encrypted
1	being
1	show
1	to civitas
